file_name,class,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
pop.00016.wav,pop,-97.05398,51.834522,18.751598,20.487318,5.6106114,3.575838,5.5739875,0.7409073,7.338095,1.6581378,-2.6979017,-0.44195834,-1.0840603,0.14656842,20.60809869420229,17.346992491520624,18.429138548720356,18.216105027988807,17.69879739152071,16.50860776508745,15.238965079725702,0.39611146,0.44269243,0.40839884,0.48618716,0.3533452,0.326342,0.37200004,0.3003985,0.33486807,0.3343523,0.45055488,0.46048117
pop.00017.wav,pop,-53.10433,78.31421,2.261835,18.830137,3.8708808,2.5123835,-3.8090515,6.80699,-0.8187623,8.751581,-4.80215,-2.1515331,1.2934912,0.14306945,17.374066809471444,15.37867248991434,16.574877665161136,16.819879245748137,16.745714325237614,16.867157492034316,16.74849243574557,0.39986742,0.49120894,0.3689984,0.45550442,0.37028912,0.4068029,0.62735486,0.44456124,0.4018819,0.39030218,0.44385567,0.42368707
pop.00018.wav,pop,-48.96048,62.627907,34.227123,12.322167,16.563198,8.6150255,8.765819,5.259592,6.7995486,9.060048,-4.0810695,-0.7451284,-0.38003916,0.20743433,22.282596102079104,15.40884231532111,19.580195368113667,19.40673205163242,18.547870113222864,15.990152127840828,14.831899563216918,0.4744384,0.3862728,0.36735824,0.4857818,0.39259928,0.3672148,0.30673045,0.42945024,0.53322214,0.38102204,0.41737214,0.37864044
pop.00019.wav,pop,-25.120617,70.808525,2.9293945,7.533097,1.4523046,2.8564467,1.9144237,-6.8212695,0.29936558,-1.9430238,-6.645997,-0.24678156,-0.7579964,0.21086523,20.29324484411627,15.376010243261057,18.328971882939452,18.34540675415185,18.79836363791656,17.337539452659776,15.49440597125204,0.48676193,0.38673884,0.49564743,0.49854422,0.31750327,0.28533903,0.29726276,0.4751253,0.29720336,0.24597432,0.36745915,0.3655936
pop.00020.wav,pop,13.437182,58.23463,-2.180756,5.0175624,8.057978,-0.49256966,4.0949907,2.2513356,4.302015,3.597891,-0.49684006,2.4198663,1.8900307,0.24800573,19.844530625308753,14.422671314575082,17.736340850772635,17.112052157218816,17.571596998263587,16.70113305319938,14.656235835503356,0.5206368,0.33453783,0.42295203,0.460313,0.34680572,0.39477155,0.37669933,0.50409853,0.41429776,0.3755456,0.4150613,0.38220432
pop.00021.wav,pop,-23.21333,53.82879,-0.67234546,14.730807,4.880046,6.7325783,4.8463497,4.9538507,4.270914,3.1137922,2.547736,2.9871147,4.636804,0.19351788,17.93612144581252,14.06119787331118,16.244162539021694,15.527824148427563,16.11545120057711,16.130837501778988,15.055293390145302,0.6543006,0.45079708,0.5226455,0.5713006,0.4935495,0.47297168,0.42216682,0.548524,0.4949042,0.44260126,0.48066303,0.499892
pop.00022.wav,pop,-45.730503,65.273964,12.928245,14.523945,7.032851,4.3946295,6.6237683,3.2991152,7.7277784,4.0600505,3.6625175,2.6021338,4.0489707,0.19603845,23.427457594901057,14.39237427713462,18.543179928565614,17.70684961308098,17.460988308478786,16.11621392873518,15.600141017657933,0.5441747,0.42025423,0.4241979,0.39973235,0.30094922,0.31294104,0.3633811,0.44598654,0.34258193,0.32542384,0.36318046,0.40086365
pop.00023.wav,pop,-44.29027,51.353466,24.98347,12.159331,10.8779,7.6190543,8.214766,-0.76355875,5.949929,4.7551455,-2.5091753,1.3244872,-1.9542975,0.21067925,21.276160530564514,16.54400056633293,19.537338019691294,18.229398635790947,18.108530979593855,16.497480838639554,15.026621213355016,0.4563661,0.36273888,0.40420926,0.4088915,0.4726531,0.4008706,0.3425296,0.45546228,0.36824256,0.350053,0.31673092,0.38149205
pop.00024.wav,pop,-40.904087,61.539993,9.868571,10.098781,8.45437,5.3719335,8.382931,3.5187213,8.250461,5.878693,-0.09783143,-0.56062317,0.55596256,0.20741427,23.540845701705045,14.645395200157958,19.146656355837028,18.610427343338742,18.27655279112527,16.59347908730818,15.365955043762085,0.35892397,0.4472223,0.34903565,0.39470842,0.46250817,0.37377167,0.43977675,0.4221386,0.51273173,0.44014043,0.33427927,0.3980456
pop.00025.wav,pop,-106.827194,81.033424,47.809032,13.651416,13.011488,6.87809,7.5865817,-2.6358705,-2.5064442,1.8714427,-5.1371155,-2.7479079,-3.6657836,0.18959826,23.734989815977592,18.81121881712917,21.15540932787897,19.425882541792564,18.620501888100517,17.503728393345042,15.824221438496053,0.3346549,0.3204968,0.43649134,0.31975845,0.34210187,0.25358924,0.33604908,0.44738218,0.30038705,0.31511644,0.26937672,0.28805086
pop.00026.wav,pop,-73.37298,97.49157,16.85425,-0.59438705,7.181828,4.867855,0.75712484,-5.54804,0.9984068,4.9286504,-5.8325953,-4.9275804,-0.031149738,0.19562604,23.05419348222171,16.148042456468126,20.404100961892855,20.438198591531567,20.543939809538927,17.858626277131354,15.555748875963232,0.46360695,0.28737503,0.3163802,0.24584925,0.32324165,0.26707432,0.25034368,0.54155815,0.3911063,0.34710842,0.24416347,0.34173226
pop.00027.wav,pop,-75.35942,83.35071,10.695162,14.4605,14.239104,7.397377,5.2808986,-0.3932318,5.7210793,3.3658257,-2.5226789,-4.2161746,-1.8445051,0.15790229,22.257477745810696,15.955906319074451,18.06029938103098,18.04935103235328,18.720273695246618,17.201134480400686,15.138923545184584,0.30023655,0.37925777,0.47032186,0.3255314,0.3427848,0.3140671,0.44267544,0.4012275,0.339559,0.41995516,0.37288943,0.42283678
pop.00028.wav,pop,-45.62334,74.72908,15.965053,14.792886,8.999276,8.206913,5.6837645,5.250796,5.396192,2.4387598,0.77768695,1.1752402,-2.3549676,0.19454771,21.29323271452337,15.482981042403713,19.255323317683256,18.948777844292927,17.729265968939433,15.698660809863444,14.695529790506884,0.32180274,0.24333699,0.3653147,0.4600416,0.3090392,0.3542707,0.30343157,0.4589681,0.34239328,0.30195242,0.4330669,0.299748
pop.00029.wav,pop,-40.52333,73.49026,22.620024,12.349806,14.86184,8.942539,5.3013206,9.018853,2.0854676,4.299257,-3.1375759,1.8477219,2.035557,0.23409334,21.355116140072887,16.937597920830612,19.917245807518654,19.389348565813357,18.740266549932457,16.74057127653005,15.671260880964969,0.3696463,0.4693469,0.3367299,0.36936817,0.33809048,0.33758688,0.3282662,0.35398653,0.4473733,0.30549893,0.3234619,0.2769366
pop.00030.wav,pop,-18.16849,72.28313,-4.8913684,-0.3764031,1.6872772,-0.92444575,-1.3286743,-0.34218708,0.6516298,-0.18650617,-1.2240083,-1.0513291,2.5230043,0.20309304,17.128993701014466,15.240058004091189,18.90024370628479,18.534917413908612,18.59857313391601,16.449350903165016,15.306145634179991,0.40072376,0.5337437,0.29123873,0.37242407,0.2601059,0.37242857,0.25671667,0.2897093,0.46847513,0.32156372,0.4411226,0.28331184
pop.00031.wav,pop,-18.84539,71.32566,-3.766896,-1.4087266,0.70546293,-1.0589548,-1.0548251,-0.24742088,0.62572324,0.42704317,-1.5037423,-1.0761548,2.4198706,0.1983218,17.23386190385255,14.865518132610863,18.241216639267055,18.56331994607732,19.586907503664804,17.00706434135334,15.156098914568132,0.41279724,0.53742933,0.30100214,0.37948838,0.26963508,0.38016805,0.264904,0.30302566,0.47359693,0.33207288,0.44547498,0.29371017
pop.00032.wav,pop,-113.163,41.597984,21.517519,11.098094,17.437098,0.60965693,3.029893,0.08525051,3.452267,0.2873942,0.61870223,1.2615823,2.8980768,0.09786053,18.65761741349112,15.536690252120753,18.645362051414747,17.341269828987894,17.7528631598983,16.97950166568722,15.764407064162812,0.44362,0.49335665,0.3739252,0.47826394,0.4769027,0.34442583,0.38998157,0.40335393,0.4914372,0.3833489,0.39093786,0.45167837
pop.00033.wav,pop,-68.98024,73.7614,-12.468053,9.550569,-0.040610425,12.724539,3.1635811,-0.07432033,2.5329216,2.8792171,-1.6728499,-3.0156918,1.6231788,0.13989581,18.068244628045893,15.147921246365371,17.45593380793209,17.17473676795108,18.044150244581502,16.158495678689352,15.840534194666699,0.5449847,0.35097688,0.38802058,0.33771312,0.39121896,0.43018436,0.44792017,0.53200036,0.4041782,0.41890338,0.35393566,0.47639582
pop.00034.wav,pop,-59.553257,77.30153,26.371853,3.1852462,6.7586684,-0.050268047,-0.61978555,-0.6796597,4.141292,-0.4434503,-4.5369034,-3.5553582,-2.195729,0.1875196,23.89555347758977,15.98349873111369,20.165247237728327,19.721156773904184,19.168202363190716,16.842869382152273,15.258160916011523,0.35779983,0.2654454,0.34875125,0.30385348,0.29862165,0.4752453,0.29922867,0.3152228,0.26665175,0.39702997,0.4743725,0.2893403
pop.00035.wav,pop,24.324636,68.961525,-4.2270355,-1.0471314,5.240408,2.989915,4.3333716,4.280864,6.4307766,3.6318948,0.11112194,-0.010404677,2.0621688,0.28242227,18.405759742575487,13.474549629601867,16.94407006798913,18.18218533333327,18.618910848169918,16.45455736575836,14.579208709379625,0.3549326,0.43447712,0.34126535,0.47309336,0.37543485,0.2964425,0.4153605,0.3846192,0.53136903,0.3547721,0.4875692,0.4939535
pop.00036.wav,pop,-44.171143,76.18005,22.90793,16.79628,22.996109,3.277612,6.9057794,0.09506846,6.495517,6.5422907,0.8548563,2.7227676,4.5149565,0.25651452,22.7445634112537,16.130450511181778,20.49320440291008,18.713836601411014,18.618564541256543,17.541091157746326,15.84843256089438,0.41780782,0.35861787,0.44905078,0.40817243,0.4762349,0.40276146,0.35686898,0.41763538,0.3593496,0.38401368,0.31053028,0.39441806
pop.00037.wav,pop,4.770377,64.47058,-2.4510317,10.431801,3.2528353,7.8335495,3.102925,1.4057888,6.74539,4.8804116,3.2767138,1.7484332,3.3328586,0.24084239,19.08268071063209,12.937188592452575,16.319681841076914,15.669453077715284,16.69150041068512,17.194758169738748,15.716170289038285,0.55431044,0.48206463,0.48423183,0.44543934,0.36022714,0.36685112,0.42015338,0.52021456,0.45461392,0.45157772,0.42846888,0.45547295
pop.00038.wav,pop,-15.75989,59.259125,-1.6016735,12.55983,8.738309,3.9566612,2.043591,4.2241693,4.9797945,2.8969738,2.3294625,1.9885528,1.7153721,0.22168663,24.168813641912873,15.121671371628947,18.48416086397716,17.552244100488046,17.65705036609414,16.10885423092388,14.876071360882692,0.32095802,0.44713715,0.33713782,0.41007632,0.48883316,0.3607501,0.405341,0.35647833,0.53660184,0.43664697,0.35748988,0.35048282
pop.00039.wav,pop,-19.463871,51.93026,36.98562,13.087389,14.581278,3.2041862,15.301873,-0.7822042,7.2343645,10.400961,-0.37910375,6.2263556,-1.184076,0.27967092,21.222074359904244,16.91877281187714,19.919327501805103,19.32255572833861,19.11641561871728,19.24839049631633,17.409316404440716,0.39000395,0.3441586,0.3143242,0.4259186,0.4463905,0.32642615,0.34464896,0.31515527,0.4579374,0.38461936,0.37677205,0.4822978
pop.00040.wav,pop,-76.910484,113.30772,-6.22412,19.930395,15.107155,-3.2840233,4.7830315,1.0138454,2.2947924,-0.014044907,-3.7734737,4.239927,2.3016148,0.1992373,22.520935174036136,16.509051949837215,20.86201421193054,20.880483078026465,22.678124900434966,21.772016641926655,16.705854931446385,0.3091225,0.24163498,0.39774436,0.36266994,0.21994323,0.31839675,0.1783336,0.21028386,0.1617107,0.28281996,0.54835784,0.27626106
pop.00041.wav,pop,-204.71895,101.62684,26.381647,9.190345,10.471229,5.1170764,-9.461806,9.306169,-12.484944,-2.4797275,6.2220006,-9.485394,-2.5450127,0.08331509,25.635319987637544,19.60752504518172,23.800871375400945,22.64352092152311,21.515182246069717,20.75900875723269,18.110774424947042,0.22793797,0.21573792,0.40689325,0.3273019,0.20763056,0.4090547,0.2618201,0.25036934,0.19469093,0.2755993,0.37548023,0.23562506
pop.00042.wav,pop,-37.086514,68.898674,10.490168,23.945831,15.35745,3.5560462,11.680305,2.9196262,2.5507562,4.7550306,-1.5914156,2.5622604,-1.0137557,0.22344695,16.80756693015696,15.429971945922018,19.128714805702238,19.18913281214163,19.959597207397948,19.440821343580108,15.144540432948572,0.35245577,0.46526152,0.3230676,0.40915155,0.495661,0.28689337,0.33245924,0.33513874,0.45934987,0.35889935,0.3599032,0.37669072
pop.00043.wav,pop,-50.853706,68.05084,12.076207,36.321774,8.664505,19.501598,10.7166815,12.310909,1.6588454,10.158866,4.8325033,1.6959492,2.7262328,0.25418848,22.622416463032668,14.818618927347535,19.3794024790873,18.269881242823928,18.079424048224006,16.512004742008074,16.76897951150148,0.4968133,0.5988528,0.44337383,0.45136088,0.37042063,0.48269665,0.47999355,0.4408825,0.51488084,0.44237822,0.49990687,0.46057752
pop.00044.wav,pop,-47.975613,54.1544,-3.9600956,21.494438,13.905075,5.9985585,13.758749,1.0650278,6.7291703,6.2205725,1.6177514,0.45703456,2.4155867,0.22269987,24.246338739905685,15.647446106577384,18.95027956158748,17.68825645749698,17.511690093704573,18.535468960631647,15.569790409826487,0.48994586,0.44525194,0.47804454,0.50575566,0.3923181,0.35814637,0.43254024,0.56364244,0.4795622,0.40081576,0.46226573,0.46601772
pop.00045.wav,pop,-71.62305,81.1083,16.360794,8.947616,13.826506,-0.7539969,12.51142,-0.65418303,3.0359156,3.063342,-3.2248902,-1.3291912,-0.6551508,0.2022344,22.05267947117399,15.737591165106904,19.302264042454997,19.198814525450814,19.403705138818832,19.44543646236994,16.053280365838347,0.42126772,0.40148544,0.3599681,0.40662703,0.38876733,0.5051565,0.36111715,0.46833035,0.51600456,0.37732062,0.40401047,0.34372398
pop.00046.wav,pop,-72.144135,81.281204,16.711231,8.694822,14.176612,-1.0479515,12.842173,-0.5259743,3.142532,3.158665,-3.4713526,-1.1356596,-0.68155915,0.20334217,23.286126331156833,15.785867326630944,19.59630418474272,19.19952110495147,19.41873477137751,19.18414345863143,16.08997667345483,0.42694673,0.40449297,0.36232737,0.40790886,0.39138764,0.49959806,0.3566974,0.47290704,0.5193691,0.38177705,0.4092526,0.34866872
pop.00047.wav,pop,-45.02928,69.7547,11.873838,8.160096,12.596263,7.7551703,11.303386,0.25089413,9.6581545,2.8055396,3.8566477,-0.84454083,2.09968,0.21573293,26.155277491395076,15.999002841973498,18.27041689803502,18.272482291123588,18.356817461174227,16.226962117850096,15.919122902510992,0.3920713,0.42815816,0.52378875,0.3855545,0.36622682,0.43311244,0.44405589,0.59126735,0.43726718,0.41340655,0.42197534,0.3640041
pop.00048.wav,pop,-52.642086,47.784134,13.462857,2.220573,13.260102,9.145648,14.452528,0.8663765,9.462137,6.998185,-0.6944441,1.734682,8.505544,0.15650387,16.665608865670826,12.493381600535795,16.595583850352693,18.15909612089159,19.202393831817975,18.09013976238848,16.2531621526547,0.5633131,0.5011642,0.58814704,0.414776,0.3726293,0.38281754,0.37699553,0.47556683,0.429655,0.5217751,0.46376252,0.4891576
pop.00049.wav,pop,-170.91998,105.89472,31.076893,22.2533,12.815128,-5.15837,11.237187,-2.1015577,-0.15285507,5.0800486,-11.545419,-3.6124885,1.3871292,0.14742191,21.451387547196944,18.38400317173713,21.692551938360435,21.24619893971377,20.260431557543473,22.817706790287684,16.795732641264806,0.2730423,0.39335054,0.2520066,0.31111136,0.22763024,0.34478542,0.41785014,0.29490283,0.3899099,0.31771278,0.34991923,0.30108988
pop.00050.wav,pop,-78.15641,65.98365,24.558344,25.632708,13.826039,3.599383,16.210995,0.5761337,3.3100328,4.1550455,2.7108681,3.645202,1.3963099,0.20830256,25.000564380273737,16.586386008382092,19.972229649990886,18.712884261741745,18.604045156794662,18.44152354593589,15.73300882984564,0.45358273,0.5033276,0.41763583,0.3704129,0.41694304,0.35602573,0.37096354,0.3342456,0.40616283,0.46801177,0.40694427,0.46361697
pop.00051.wav,pop,-14.19234,44.35686,12.703167,10.150149,11.268911,3.9660032,12.500947,-2.1676478,10.718736,2.298257,5.0476875,-0.86594415,3.802936,0.21315025,18.549394464206387,14.329349305823131,17.28230611122512,18.082264067145665,17.984717321347315,16.866022923706346,17.717471531569593,0.41928935,0.47494477,0.5471357,0.4212131,0.4414771,0.43262583,0.4765495,0.5810178,0.4196998,0.40157706,0.37573248,0.373
pop.00052.wav,pop,-39.89364,35.581356,8.926843,15.078342,15.204771,10.564198,21.816221,10.004617,13.969252,16.55245,1.4722148,3.263471,0.06657288,0.32138827,20.724619269296753,14.140780183210804,18.488433379105494,17.005094683967613,17.91709469795988,18.86494653946759,14.70213220310131,0.41878653,0.41753122,0.4675292,0.55174863,0.62775517,0.5849556,0.5534483,0.5491827,0.5356539,0.54830015,0.5008394,0.51883
pop.00053.wav,pop,-145.93051,62.57327,-23.071829,-18.756536,-14.746655,-28.40494,3.1406605,-24.918982,-13.635363,-4.6096067,-24.374552,-15.802279,-17.456963,0.17207895,21.286827279971682,20.558065793969007,23.088803278725287,20.49020443265275,20.30035348620769,25.302925609983493,17.153000179271046,0.2595723,0.20845531,0.22560517,0.24268456,0.26481614,0.28507778,0.36375493,0.26658088,0.23219569,0.28101486,0.30969998,0.38910013
pop.00054.wav,pop,-46.88898,55.891518,26.080194,16.541317,7.097386,-3.3452632,9.254672,-0.84966624,8.30775,7.1216865,-0.5432525,1.7571969,-1.830214,0.27340764,18.829214859819544,16.51174437393951,19.981798751264463,19.54944031218799,17.86581353880692,19.110079597973968,17.242375668198537,0.4995026,0.4163398,0.35987282,0.45219558,0.4149671,0.41681248,0.3705134,0.4578141,0.34064516,0.2682724,0.3310182,0.35545713
pop.00055.wav,pop,-56.15306,36.4485,11.9794,-6.4156756,3.7821662,5.2883554,3.3959649,4.2619233,7.989973,5.8575935,1.5882744,4.8537254,0.49577484,0.24072388,20.434569022606205,17.928656849275942,18.590919742905918,17.47138703509703,17.419409217121828,15.52050433507324,14.75794167406935,0.45649618,0.41816866,0.3887124,0.3683659,0.34094712,0.31135958,0.33063304,0.40704048,0.5303871,0.5701018,0.5233193,0.55130655
pop.00056.wav,pop,-80.39707,35.971542,20.43451,26.347641,17.400066,4.5789685,13.495072,3.620712,7.3269696,5.481911,3.962295,5.3203077,3.5403306,0.24992587,21.25973882952094,17.324856980816637,18.41709102896725,18.25684974164797,18.53551301338659,18.67094582843367,16.313969705237497,0.45166624,0.4741783,0.44996268,0.5491665,0.47550204,0.39702252,0.37947613,0.45391053,0.61387265,0.56169236,0.44546947,0.42683786
pop.00057.wav,pop,-39.63845,33.950104,9.583241,16.655977,14.907743,11.196753,21.489483,9.8847685,14.73506,15.624816,2.0449588,2.5801914,0.36708733,0.32924145,21.445734989829973,14.34886862932017,18.864079163528586,17.15327378735328,17.364106261636028,17.72703659198809,14.707838563210647,0.40644816,0.43925816,0.51909393,0.6068484,0.6056216,0.55332065,0.54304326,0.52669054,0.5475316,0.5063857,0.5261125,0.44189996
pop.00058.wav,pop,-87.756744,64.35611,-12.972931,16.032888,0.49571228,0.40936774,4.4360785,-2.724951,-0.3144535,-0.049785238,-5.933358,-4.269221,-3.506904,0.16735059,19.486970417552868,17.5613857438065,19.650256576181047,19.246398419801917,19.252769506430564,19.318807846463102,15.540639295366255,0.40257633,0.5361744,0.400567,0.2794874,0.25308838,0.23125659,0.34641677,0.26547745,0.3666277,0.37179387,0.28120056,0.3445333
pop.00059.wav,pop,-77.92487,32.37364,20.107264,27.610146,16.27146,5.3237567,13.487586,3.502206,7.344571,5.269122,4.0074425,5.2748632,3.7537496,0.25176802,21.97864603116478,17.535913832824107,18.72057794526369,18.255634695335637,18.347670764202917,17.308976499545146,15.772322511208985,0.4556563,0.47639784,0.4531462,0.5538045,0.48024827,0.39994833,0.38061407,0.45291698,0.6125279,0.56365716,0.44738638,0.43088087
pop.00060.wav,pop,-46.88898,55.891518,26.080194,16.541317,7.097386,-3.3452632,9.254672,-0.84966624,8.30775,7.1216865,-0.5432525,1.7571969,-1.830214,0.27340764,18.829214859819544,16.51174437393951,19.981798751264463,19.54944031218799,17.86581353880692,19.110079597973968,17.242375668198537,0.4995026,0.4163398,0.35987282,0.45219558,0.4149671,0.41681248,0.3705134,0.4578141,0.34064516,0.2682724,0.3310182,0.35545713
pop.00061.wav,pop,-65.17127,65.454155,4.1113796,32.74291,16.913877,-5.8198285,14.964588,-0.23903242,9.035487,8.436686,-6.577897,-4.4804807,-2.632375,0.22074887,19.843585345679145,17.534036511477055,18.482041015906706,17.708389704985045,17.29099657358366,19.382711687850176,15.044206817575043,0.54613155,0.43444106,0.362243,0.38385913,0.32097846,0.33467546,0.33256102,0.46444288,0.5506314,0.56751186,0.6294322,0.54146814
pop.00062.wav,pop,-6.970078,68.913506,3.7833157,28.208189,2.2899938,13.620598,1.0365927,5.998481,2.752038,15.027528,-8.769488,0.7971256,-7.2107625,0.39773378,17.94952370521993,17.61892143088962,23.991749785204725,23.72932288326236,22.3665205477937,20.115578494642257,25.741609781027492,0.22601552,0.22873694,0.25896406,0.31268194,0.2644983,0.2526409,0.27902874,0.4633961,0.69085336,0.40567344,0.28514475,0.29035506
pop.00063.wav,pop,-125.979675,117.34161,-0.06749969,10.210602,4.4887323,2.178098,-3.6399233,3.382717,1.7389079,4.5570374,0.84083223,2.4257443,-3.111211,0.12607248,21.481172155397534,18.18929276492284,21.22485187970796,19.95543961780024,19.733640651272573,18.221596588189943,16.119727586067558,0.3621152,0.2513917,0.27391595,0.24291001,0.24911115,0.43684584,0.405734,0.50097245,0.38340646,0.22402069,0.25158462,0.21795312
pop.00064.wav,pop,-88.39745,34.34531,-11.279143,2.1954029,-4.848073,-6.1465397,0.32279658,2.4406161,-8.163182,5.6395426,-9.395805,-7.3565564,-3.950928,0.16904928,18.175845969511773,13.755850421137469,18.87780899609582,20.48382879451707,19.555844761035846,19.684794652790572,18.15596201211476,0.32368878,0.23026171,0.25463444,0.31285068,0.26451844,0.21215823,0.2508059,0.41068098,0.52061254,0.48059988,0.512979,0.38336918
pop.00065.wav,pop,-111.60004,85.56209,3.5251434,16.362411,2.20312,5.9770145,-5.0359426,-3.9642663,-0.10538265,1.5665889,-5.790409,-5.087383,-0.2128253,0.13344806,18.30207179802601,16.423879255955395,18.907086697813593,18.02708669592022,20.12723434691287,17.30737441882887,17.44460154723749,0.35326523,0.23276633,0.23716936,0.23720211,0.2891241,0.45085362,0.39425477,0.4976666,0.39034507,0.3774958,0.3966682,0.29414046
pop.00066.wav,pop,-63.56813,79.03119,42.745155,16.09252,15.271024,10.789155,13.308312,3.6865609,4.9269943,10.664272,-0.016068343,3.4758782,3.4151354,0.24325845,20.362617060231045,17.35533658021935,20.928752887957515,20.445159756100395,20.87123954875186,19.785659494192007,15.746831401531482,0.35979873,0.33956403,0.40385023,0.3669875,0.42194274,0.43779716,0.28395626,0.31020954,0.341922,0.35225418,0.32096943,0.31311858
pop.00067.wav,pop,-52.5842,37.492367,14.0829,18.178389,16.777842,5.952137,6.4206614,2.6906488,-0.4442706,3.2166364,-3.9433193,1.6200885,0.3167597,0.19133395,17.644777594552153,15.42019482490157,18.63091311544528,17.311663831237485,17.332383668078904,16.923016214223363,15.382297868626518,0.3790498,0.3872392,0.54672265,0.48812652,0.5031342,0.42617097,0.4222584,0.5205481,0.39691883,0.41296273,0.4191513,0.46411037
pop.00068.wav,pop,-29.299528,53.877113,-1.700412,15.48996,1.0905544,0.5373253,4.8971496,-3.2253232,-1.6960158,2.2274168,-7.136839,-5.9993052,-2.9869275,0.245588,20.079766646683787,15.883507803396668,18.237794052583496,17.66658604327754,17.992227155522475,17.249154645134688,15.708507224140899,0.34576732,0.3969205,0.4572348,0.4441185,0.44702643,0.40205464,0.55722857,0.34792835,0.32460177,0.39150485,0.3699719,0.40464368
pop.00069.wav,pop,-30.302328,88.46916,-6.565683,32.79242,8.502236,8.387787,2.0520325,6.863294,3.5781379,2.7206445,1.2915944,3.2918952,1.5701153,0.21548757,19.426253829640377,13.026635935965222,15.415973556823165,14.344233730913343,15.53367316752312,16.17130027822756,15.478119828511103,0.5173292,0.40375522,0.447054,0.51387095,0.68276644,0.47510138,0.42124283,0.42367616,0.44540977,0.48375803,0.50914025,0.6401312
pop.00070.wav,pop,-91.86157,56.67706,13.78416,15.054892,0.9043135,-4.078767,-0.23014729,0.5669655,-4.5866685,-2.6130123,-2.7646897,-3.1039546,1.7949008,0.16773868,18.66651461344642,14.685489578044045,18.72668570639895,18.322914510009284,18.02410339199672,17.183500867744144,15.521315726620132,0.51188904,0.438219,0.49061555,0.34271428,0.3490291,0.38872087,0.3473845,0.4318804,0.4556891,0.6308073,0.4342198,0.4268524
pop.00071.wav,pop,-52.5842,37.492367,14.0829,18.178389,16.777842,5.952137,6.4206614,2.6906488,-0.4442706,3.2166364,-3.9433193,1.6200885,0.3167597,0.19133395,17.644777594552153,15.42019482490157,18.63091311544528,17.311663831237485,17.332383668078904,16.923016214223363,15.382297868626518,0.3790498,0.3872392,0.54672265,0.48812652,0.5031342,0.42617097,0.4222584,0.5205481,0.39691883,0.41296273,0.4191513,0.46411037
pop.00072.wav,pop,9.566638,88.86886,-20.312075,5.1106977,-2.9176502,-0.17563926,0.3321539,1.6097705,-2.2632651,-0.9502328,-6.214681,-2.9705684,-1.8106343,0.23431744,21.796614258014436,12.430446674991924,14.708691506290265,16.227984495424923,16.42915775896954,16.62652848637921,15.280877856602997,0.50318015,0.42251033,0.45950055,0.45010284,0.42700848,0.46617204,0.4296863,0.5348105,0.54642904,0.4783464,0.52381766,0.5266505
pop.00073.wav,pop,-8.573005,54.295788,20.964115,13.100406,9.715855,6.0221763,10.730787,6.106817,0.69694126,5.003989,-3.447254,0.87480587,-1.9368967,0.25978214,20.139989902635932,15.15415230192001,19.015371728607654,19.193348645624155,17.649665477735972,17.269375708208468,15.490462636542398,0.3442322,0.4773417,0.46131456,0.3832943,0.43053454,0.36027077,0.59567875,0.40658426,0.35410187,0.4646134,0.37050375,0.43413475
pop.00074.wav,pop,-93.60379,59.69202,32.112217,13.114083,13.279964,-6.8682323,2.3307683,-7.890427,2.2889931,4.4886527,-4.0437446,2.6732006,-3.0848534,0.21034999,21.053898851971717,18.02016208297479,20.92494094594912,19.642850734123424,19.159107037334966,17.91788690639306,15.449827131866384,0.39070407,0.32434085,0.39218837,0.32203403,0.35037658,0.28806192,0.448451,0.29588783,0.23591863,0.29735166,0.35252425,0.49489388
pop.00075.wav,pop,-68.860146,40.489044,25.370588,35.75651,13.383733,2.8279078,12.753467,4.485296,3.3516154,10.027184,-2.3804996,2.9910667,-1.797354,0.18559822,22.866095229221504,17.64438678184165,20.118748397891967,18.761492287756536,18.791765476326578,18.792614071728636,15.48721900088877,0.41068777,0.47073522,0.47855023,0.38549617,0.4159002,0.3393074,0.46941307,0.3333679,0.32575634,0.388783,0.40213874,0.49195555
pop.00076.wav,pop,-38.28165,47.84698,20.056112,23.82138,19.78131,13.649931,14.685269,4.5588145,7.7040772,8.944438,5.4234066,1.1563926,1.087511,0.24525866,22.208378004181778,16.907783172127854,19.284465160772672,18.566719599209538,17.64814452121997,17.26707691484364,15.82837518772823,0.41006482,0.50516164,0.35640267,0.40551054,0.47013772,0.49648008,0.57867897,0.4936835,0.53148586,0.5526342,0.4451302,0.46097267
pop.00077.wav,pop,-34.210644,40.406387,17.489128,13.413984,13.248571,7.451953,18.189602,2.7271254,4.349294,5.8229604,-1.1435417,3.1195772,2.4273856,0.23100165,19.382204719134474,14.836270049456912,17.398081622213965,17.985195341051035,17.99529589206183,17.72378018609395,15.274847499954552,0.4543766,0.4109519,0.4789233,0.4470203,0.41102797,0.49324286,0.42267784,0.50599194,0.44588292,0.47932225,0.42594457,0.36724815
